Timestamp,State Of Charge_SoC,Charging Power_kW,Charging Voltage_V,Charging Current_A,Battery Temperature_C,Vehicle Speed_kmh,Regenerative Power_kW,Energy Supplied_kWh,Motor RPM,Time Elapsed_s,Time-lap,Battery Voltage_BV,Battery Current_IB
26-03-2025 06:06,22.905,20.56,419.084,49.058,26.318,96.995,2.685,166.921,318.51,21960,10,485.261,42.368
26-03-2025 06:06,22.906,17.98,486.599,36.951,33.213,33.285,0.245,166.971,145.693,21970,10,352.874,50.954
26-03-2025 06:06,22.907,5.783,391.642,14.765,20.652,127.17,0.826,166.987,552.212,21980,10,337.774,17.12
26-03-2025 06:06,22.909,35.551,679.266,52.337,40.642,202.027,1.501,167.086,1924.143,21990,10,650.092,54.686
26-03-2025 06:06,22.91,14.123,455.261,31.023,30.565,19.706,0.567,167.125,2188.971,22000,10,531.564,26.57
26-03-2025 06:06,22.911,20.936,551.672,37.949,29.219,88.088,3.911,167.183,1000.755,22010,10,717.372,29.184
26-03-2025 06:07,22.913,39.209,320.701,122.259,21.652,291.566,2.422,167.292,1434.317,22020,10,446.249,87.863
26-03-2025 06:07,22.914,20.93,685.813,30.518,38.069,231.623,0.735,167.35,303.698,22030,10,417.094,50.18
26-03-2025 06:07,22.915,34.586,303.686,113.889,38.271,89.32,3.914,167.446,604.252,22040,10,706.21,48.975
26-03-2025 06:07,22.917,26.787,402.147,66.611,42.448,187.946,1.446,167.52,561.978,22050,10,523.288,51.19
26-03-2025 06:07,22.918,14.795,637.936,23.192,37.535,32.263,0.717,167.562,929.782,22060,10,361.525,40.923
26-03-2025 06:07,22.919,36.152,566.007,63.872,25.696,11.881,2.838,167.662,2759.878,22070,10,533.122,67.812
26-03-2025 06:08,22.921,45.105,663.924,67.938,42.943,34.673,0.3,167.787,2224.361,22080,10,576.12,78.292
26-03-2025 06:08,22.922,19.04,606.735,31.381,20.583,292.61,0.792,167.84,1241.924,22090,10,634.094,30.027
26-03-2025 06:08,22.923,20.858,799.1,26.102,32.762,298.18,2.457,167.898,1195.549,22100,10,768.818,27.131
26-03-2025 06:08,22.925,44.583,669.774,66.564,35.197,272.081,1.634,168.022,503.795,22110,10,705.12,63.227
26-03-2025 06:08,22.926,40.557,383.493,105.756,26.768,287.939,3.206,168.135,1917.789,22120,10,386.763,104.862
26-03-2025 06:08,22.927,34.958,650.375,53.75,42.702,126.169,1.856,168.232,508.137,22130,10,512.62,68.194
26-03-2025 06:09,22.929,25.579,608.136,42.061,35.268,43.738,4.536,168.303,299.69,22140,10,426.947,59.911
26-03-2025 06:09,22.93,23.812,556.94,42.755,36.874,237.088,2.453,168.369,2614.802,22150,10,398.31,59.783
26-03-2025 06:09,22.931,23.182,546.168,42.445,37.77,183.072,1.855,168.433,2665.294,22160,10,455.108,50.938
26-03-2025 06:09,22.933,48.095,438.481,109.685,36.594,127.22,3.076,168.567,397.838,22170,10,574.525,83.712
26-03-2025 06:09,22.934,27.372,659.778,41.487,43.221,183.978,3.795,168.643,156.277,22180,10,504.884,54.215
26-03-2025 06:09,22.935,33.645,460.999,72.982,24.716,295.527,0.003,168.736,1959.133,22190,10,523.287,64.295
26-03-2025 06:10,22.937,30.877,322.952,95.607,21.239,123.074,3.552,168.822,2219.849,22200,10,468.77,65.867
26-03-2025 06:10,22.938,21.091,314.171,67.133,31.124,218.091,0.279,168.881,2202.934,22210,10,337.314,62.527
26-03-2025 06:10,22.939,45.723,444.68,102.823,36.275,219.885,0.795,169.008,1970.547,22220,10,700.201,65.3
26-03-2025 06:10,22.941,5.705,582.01,9.802,22.763,13.763,1.447,169.024,7.048,22230,10,414.141,13.776
26-03-2025 06:10,22.942,48.746,457.099,106.642,38.794,51.21,0.063,169.159,1528.997,22240,10,540.941,90.114
26-03-2025 06:10,22.943,24.889,484.198,51.404,37.089,129.02,0.478,169.228,139.739,22250,10,364.165,68.347
26-03-2025 06:11,22.944,27.433,458.402,59.844,21.569,297.642,0.834,169.304,2013.612,22260,10,739.351,37.104
26-03-2025 06:11,22.946,39.516,471.77,83.761,28.972,115.262,0.859,169.414,623.451,22270,10,300.306,131.585
26-03-2025 06:11,22.947,22.058,627.871,35.132,41.66,91.3,4.62,169.475,1966.446,22280,10,301.434,73.178
26-03-2025 06:11,22.948,33.957,474.058,71.631,22.659,105.185,2.071,169.57,1542.549,22290,10,716.957,47.363
26-03-2025 06:11,22.95,10.165,344.102,29.539,41.684,162.045,0.105,169.598,787.181,22300,10,380.249,26.731
26-03-2025 06:11,22.951,15.737,784.789,20.052,38.318,104.72,3.282,169.642,2496.857,22310,10,705.569,22.304
26-03-2025 06:12,22.952,43.247,561.596,77.008,32.131,140.839,3.45,169.762,1008.754,22320,10,580.044,74.558
26-03-2025 06:12,22.954,17.437,684.802,25.463,29.241,50.061,3.176,169.81,1614.99,22330,10,697.946,24.983
26-03-2025 06:12,22.955,22.4,486.408,46.052,20.88,148.749,3.285,169.872,1940.943,22340,10,714.643,31.345
26-03-2025 06:12,22.956,25.263,314.86,80.235,32.758,287.754,0.901,169.943,2013.916,22350,10,798.387,31.642
26-03-2025 06:12,22.958,8.548,434.002,19.695,28.111,42.414,4.866,169.966,2814.491,22360,10,711.834,12.008
26-03-2025 06:12,22.959,23.513,636.18,36.959,21.443,164.467,0.993,170.032,1662.478,22370,10,360.826,65.164
26-03-2025 06:13,22.96,37.019,768.426,48.175,30.457,268.803,1.053,170.134,1228.583,22380,10,383.399,96.554
26-03-2025 06:13,22.962,14.388,568.884,25.292,42.025,195.559,4.602,170.174,2553.462,22390,10,483.182,29.778
26-03-2025 06:13,22.963,48.46,556.091,87.144,41.311,67.032,4.588,170.309,2441.642,22400,10,713.122,67.954
26-03-2025 06:13,22.964,6.834,413.58,16.525,27.788,243.787,4.294,170.328,2535.069,22410,10,658.531,10.378
26-03-2025 06:13,22.966,22.992,429.986,53.472,42.382,126.149,1.917,170.392,835.369,22420,10,367.604,62.546
26-03-2025 06:13,22.967,35.319,766.747,46.064,38.254,230.215,0.721,170.49,1144.032,22430,10,516.367,68.4
26-03-2025 06:14,22.968,47.76,463.778,102.981,28.683,298.1,1.285,170.623,2845.853,22440,10,527.26,90.582
26-03-2025 06:14,22.97,45.097,337.02,133.811,35.523,167.023,3.156,170.748,1632.605,22450,10,597.686,75.453
26-03-2025 06:14,22.971,42.812,683.048,62.678,22.712,37.74,3.522,170.867,673.721,22460,10,711.824,60.145
26-03-2025 06:14,22.972,45.207,787.637,57.396,39.061,131.817,3.241,170.992,293.695,22470,10,713.196,63.387
26-03-2025 06:14,22.974,5.172,708.045,7.305,30.306,96.163,4.614,171.007,1353.354,22480,10,354.952,14.572
26-03-2025 06:14,22.975,38.747,380.937,101.714,31.031,179.272,4.601,171.114,2173.93,22490,10,482.687,80.273
26-03-2025 06:15,22.976,5.237,690.01,7.59,29.92,123.624,1.008,171.129,1301.134,22500,10,443.426,11.811
26-03-2025 06:15,22.978,27.89,620.693,44.933,37.778,61.986,0.93,171.206,359.183,22510,10,388.014,71.878
26-03-2025 06:15,22.979,38.021,526.99,72.147,40.331,12.914,2.117,171.312,1011.886,22520,10,421.655,90.17
26-03-2025 06:15,22.98,24.967,392.758,63.568,25.417,88.256,1.417,171.381,1138.863,22530,10,757.601,32.955
26-03-2025 06:15,22.982,16.251,685.174,23.717,40.669,274.473,4.773,171.427,2981.577,22540,10,302.08,53.796
26-03-2025 06:15,22.983,44.801,694.697,64.491,34.49,35.45,2.982,171.551,2270.328,22550,10,447.015,100.223
26-03-2025 06:16,22.984,38.262,716.518,53.4,30.821,224.635,2.966,171.657,1814.462,22560,10,672.869,56.864
26-03-2025 06:16,22.985,7.227,599.865,12.048,35.848,120.582,4.788,171.677,1396.711,22570,10,331.615,21.794
26-03-2025 06:16,22.987,18.899,391.92,48.221,33.446,55.278,2.881,171.73,124.109,22580,10,303.343,62.301
26-03-2025 06:16,22.988,17.887,600.381,29.793,21.236,99.894,3.387,171.78,606.538,22590,10,543.422,32.915
26-03-2025 06:16,22.989,48.709,444.473,109.587,32.575,167.489,0.834,171.915,2530.111,22600,10,754.311,64.574
26-03-2025 06:16,22.991,47.521,760.493,62.487,44.634,87.509,2.147,172.047,1922.551,22610,10,348.185,136.482
26-03-2025 06:17,22.992,46.09,393.668,117.078,36.209,162.775,4.406,172.175,740.017,22620,10,752.266,61.268
26-03-2025 06:17,22.993,41.004,627.872,65.306,40.962,177.449,3.574,172.289,2890.138,22630,10,759.745,53.97
26-03-2025 06:17,22.995,28.287,622.28,45.456,34.746,85.847,4.919,172.367,397.417,22640,10,412.848,68.516
26-03-2025 06:17,22.996,44.024,730.733,60.246,40.623,96.828,2.872,172.49,401.727,22650,10,353.426,124.563
26-03-2025 06:17,22.997,40.262,652.989,61.658,31.955,12.301,0.804,172.601,408.685,22660,10,474.376,84.873
26-03-2025 06:17,22.999,44.811,634.42,70.634,32.715,14.94,0.465,172.726,1376.505,22670,10,662.866,67.603
26-03-2025 06:18,23.0,24.043,751.717,31.985,30.545,163.465,2.855,172.793,200.859,22680,10,598.824,40.151
26-03-2025 06:18,23.001,12.541,400.981,31.277,39.716,180.988,4.768,172.828,431.654,22690,10,687.045,18.254
26-03-2025 06:18,23.003,38.878,703.977,55.226,20.21,187.393,1.909,172.936,2338.803,22700,10,327.869,118.578
27-03-2025 00:00,20.0,35.018,681.932,51.352,33.327,274.043,2.983,0.097,2493.064,0,10,404.298,86.615
27-03-2025 00:00,20.002,10.972,726.844,15.095,21.119,96.796,4.81,0.128,1912.612,10,10,328.803,33.369
27-03-2025 00:00,20.003,32.764,724.798,45.204,28.702,247.763,1.12,0.219,1379.629,20,10,686.757,47.708
27-03-2025 00:00,20.005,16.798,533.493,31.488,42.504,51.814,3.909,0.265,1173.524,30,10,534.131,31.45
27-03-2025 00:00,20.006,32.568,722.273,45.091,20.942,97.282,3.084,0.356,111.582,40,10,388.618,83.804
27-03-2025 00:00,20.008,10.369,764.935,13.555,24.129,240.181,2.45,0.385,392.411,50,10,739.195,14.027
27-03-2025 00:01,20.009,31.286,410.626,76.192,29.663,117.944,4.057,0.472,109.951,60,10,434.041,72.081
27-03-2025 00:01,20.011,9.313,544.669,17.099,38.567,224.021,0.955,0.497,1000.224,70,10,436.547,21.334
27-03-2025 00:01,20.012,9.938,460.158,21.596,40.129,59.051,2.459,0.525,876.293,80,10,323.734,30.697
27-03-2025 00:01,20.014,46.117,730.808,63.105,34.267,149.52,3.442,0.653,2552.776,90,10,565.598,81.538
27-03-2025 00:01,20.015,35.063,594.186,59.01,27.431,285.353,2.933,0.751,1233.844,100,10,574.837,60.996
27-03-2025 00:01,20.017,32.187,534.856,60.179,20.853,1.533,0.942,0.84,1181.705,110,10,505.048,63.73
27-03-2025 00:02,20.019,15.764,516.526,30.519,30.936,270.256,1.52,0.884,387.788,120,10,392.157,40.198
27-03-2025 00:02,20.02,28.752,592.372,48.538,43.311,271.56,2.553,0.964,2820.474,130,10,740.139,38.847
27-03-2025 00:02,20.022,31.623,431.459,73.294,31.487,87.747,4.813,1.051,76.295,140,10,731.154,43.251
27-03-2025 00:02,20.023,20.866,438.471,47.588,33.001,101.036,4.37,1.109,2664.597,150,10,657.791,31.721
27-03-2025 00:02,20.025,25.576,683.421,37.423,34.179,71.726,3.726,1.18,1037.454,160,10,775.009,33.001
27-03-2025 00:02,20.026,29.12,377.865,77.066,36.399,195.602,3.042,1.261,2321.598,170,10,314.692,92.536
27-03-2025 00:03,20.028,27.085,693.566,39.052,34.639,67.734,3.116,1.337,2295.428,180,10,497.651,54.426
27-03-2025 00:03,20.029,34.012,473.587,71.817,39.745,117.798,1.951,1.431,2163.907,190,10,546.39,62.248
27-03-2025 00:03,20.031,45.23,408.729,110.659,44.785,145.447,0.521,1.557,510.101,200,10,604.466,74.826
27-03-2025 00:03,20.032,46.246,770.156,60.047,32.326,121.404,0.764,1.685,2601.148,210,10,501.269,92.257
27-03-2025 00:03,20.034,44.02,606.499,72.581,31.079,1.2,2.045,1.807,2849.232,220,10,357.504,123.132
27-03-2025 00:03,20.035,6.512,556.493,11.701,22.734,130.585,0.196,1.826,2793.791,230,10,637.813,10.209
27-03-2025 00:04,20.037,44.984,459.939,97.804,36.902,1.525,2.507,1.951,2740.341,240,10,381.998,117.759
27-03-2025 00:04,20.039,18.967,609.649,31.112,42.816,67.727,2.974,2.003,2515.45,250,10,522.968,36.269
27-03-2025 00:04,20.04,37.348,583.351,64.024,24.43,246.591,2.367,2.107,2216.644,260,10,558.113,66.919
27-03-2025 00:04,20.042,14.421,752.752,19.157,23.771,203.666,4.865,2.147,1001.862,270,10,519.82,27.742
27-03-2025 00:04,20.043,16.506,378.151,43.649,31.412,154.801,4.076,2.193,788.475,280,10,571.167,28.899
27-03-2025 00:04,20.045,45.543,304.389,149.62,22.794,80.336,4.641,2.319,1713.46,290,10,482.488,94.391
27-03-2025 00:05,20.046,8.981,689.103,13.034,39.217,265.568,3.522,2.344,1890.12,300,10,753.156,11.925
27-03-2025 00:05,20.048,49.677,641.35,77.456,36.287,184.337,2.668,2.482,1577.88,310,10,585.539,84.839
27-03-2025 00:05,20.049,36.07,578.921,62.306,29.197,158.448,3.046,2.582,2524.947,320,10,479.861,75.168
27-03-2025 00:05,20.051,11.331,314.473,36.031,41.742,182.121,1.234,2.614,2527.287,330,10,549.915,20.604
27-03-2025 00:05,20.052,27.462,685.577,40.056,36.801,50.288,0.806,2.69,2275.232,340,10,339.18,80.965
27-03-2025 00:05,20.054,19.083,317.28,60.144,29.732,13.791,1.799,2.743,1981.334,350,10,441.465,43.226
27-03-2025 00:06,20.056,17.064,770.68,22.142,35.133,232.942,0.349,2.791,334.627,360,10,306.591,55.658
27-03-2025 00:06,20.057,34.835,304.979,114.222,27.239,193.752,2.154,2.887,2478.887,370,10,744.866,46.767
27-03-2025 00:06,20.059,15.317,433.9,35.302,33.461,160.847,4.278,2.93,2470.34,380,10,767.115,19.968
27-03-2025 00:06,20.06,29.751,369.265,80.568,32.687,52.095,0.389,3.013,1091.405,390,10,485.876,61.232
27-03-2025 00:06,20.062,41.09,767.244,53.555,39.681,192.193,1.402,3.127,2523.436,400,10,461.602,89.015
27-03-2025 00:06,20.063,27.299,757.575,36.034,41.529,195.051,1.065,3.203,1621.555,410,10,483.384,56.474
27-03-2025 00:07,20.065,45.395,682.252,66.537,24.214,25.237,4.848,3.329,1450.566,420,10,318.812,142.389
27-03-2025 00:07,20.066,44.136,371.276,118.877,27.803,55.44,0.984,3.451,1519.308,430,10,563.417,78.336
27-03-2025 00:07,20.068,38.219,754.327,50.667,20.337,209.778,3.747,3.557,2948.963,440,10,716.604,53.334
27-03-2025 00:07,20.069,29.005,639.682,45.342,25.413,4.168,2.678,3.638,2993.526,450,10,528.049,54.928
27-03-2025 00:07,20.071,24.667,618.572,39.877,26.229,278.088,2.933,3.707,2989.691,460,10,617.03,39.977
27-03-2025 00:07,20.073,14.475,515.679,28.069,35.561,222.865,0.83,3.747,70.32,470,10,413.862,34.975
27-03-2025 00:08,20.074,32.554,451.549,72.094,43.855,85.121,4.004,3.837,1877.123,480,10,756.787,43.016
27-03-2025 00:08,20.076,37.972,465.413,81.589,24.986,194.424,2.738,3.943,151.894,490,10,439.905,86.32
27-03-2025 00:08,20.077,30.81,453.418,67.95,21.11,54.233,2.183,4.028,42.903,500,10,712.691,43.23
27-03-2025 00:08,20.079,31.286,582.231,53.734,27.779,144.493,2.244,4.115,2078.568,510,10,777.126,40.258
27-03-2025 00:08,20.08,21.784,471.723,46.181,34.996,168.035,2.506,4.176,1450.515,520,10,490.691,44.395
27-03-2025 00:08,20.082,29.181,763.128,38.239,38.634,275.176,3.268,4.257,894.223,530,10,560.413,52.071
27-03-2025 00:09,20.083,29.242,789.261,37.05,31.082,219.439,0.988,4.338,2606.204,540,10,729.095,40.107
27-03-2025 00:09,20.085,41.048,512.77,80.051,35.108,255.616,3.854,4.452,2715.206,550,10,740.86,55.406
27-03-2025 00:09,20.086,26.405,343.295,76.916,42.799,235.3,3.913,4.525,739.494,560,10,626.289,42.161
27-03-2025 00:09,20.088,6.845,586.319,11.675,42.503,23.875,0.618,4.544,1803.383,570,10,628.534,10.891
27-03-2025 00:09,20.09,26.849,453.538,59.199,21.175,36.136,1.178,4.619,1930.928,580,10,412.946,65.019
27-03-2025 00:09,20.091,29.058,406.785,71.434,39.854,43.82,1.146,4.7,1478.583,590,10,641.752,45.28
27-03-2025 00:10,20.093,5.186,497.059,10.433,37.898,48.565,0.99,4.714,2124.355,600,10,678.183,7.647
27-03-2025 00:10,20.094,13.882,767.61,18.084,29.472,138.091,0.888,4.753,1208.909,610,10,587.854,23.614
27-03-2025 00:10,20.096,12.229,581.817,21.019,33.879,37.321,4.318,4.787,2285.388,620,10,622.722,19.638
27-03-2025 00:10,20.097,19.113,758.242,25.206,35.239,42.736,2.301,4.84,788.661,630,10,324.967,58.814
27-03-2025 00:10,20.099,29.42,662.777,44.389,25.298,283.103,0.123,4.921,1861.04,640,10,372.795,78.917
27-03-2025 00:10,20.1,42.499,369.603,114.984,24.655,72.122,4.379,5.039,1268.176,650,10,668.16,63.605
27-03-2025 00:11,20.102,47.611,664.076,71.694,23.23,192.152,0.471,5.172,1610.999,660,10,651.048,73.129
27-03-2025 00:11,20.103,35.949,404.339,88.909,38.115,121.298,1.49,5.272,1260.058,670,10,790.692,45.466
27-03-2025 00:11,20.105,31.965,621.047,51.47,22.364,17.443,0.361,5.36,2802.331,680,10,383.729,83.301
27-03-2025 00:11,20.106,43.077,332.874,129.409,43.562,178.502,0.306,5.48,2434.628,690,10,748.584,57.544
27-03-2025 00:11,20.108,22.383,368.828,60.686,32.374,156.554,2.76,5.542,436.458,700,10,738.053,30.327
27-03-2025 00:11,20.11,24.545,521.555,47.061,35.982,117.373,4.429,5.61,2452.942,710,10,471.873,52.016
27-03-2025 00:12,20.111,30.829,639.407,48.215,35.542,60.969,2.765,5.696,1143.155,720,10,732.321,42.098
27-03-2025 00:12,20.113,14.154,351.854,40.228,41.831,88.847,0.537,5.735,2998.544,730,10,393.024,36.014
27-03-2025 00:12,20.114,28.148,618.712,45.494,23.05,203.024,2.352,5.813,1524.298,740,10,483.784,58.183
27-03-2025 00:12,20.116,10.561,466.745,22.627,21.326,156.221,4.138,5.843,1173.127,750,10,445.858,23.687
27-03-2025 00:12,20.117,19.443,503.563,38.611,38.145,67.491,3.328,5.897,1348.515,760,10,551.597,35.249
27-03-2025 00:12,20.119,43.938,631.38,69.59,31.105,253.193,3.675,6.019,462.688,770,10,346.5,126.804
27-03-2025 00:13,20.12,17.7,484.924,36.501,43.31,18.529,2.025,6.068,2844.346,780,10,576.919,30.68
27-03-2025 00:13,20.122,7.895,433.747,18.202,40.079,263.566,3.281,6.09,1949.377,790,10,393.771,20.05
27-03-2025 00:13,20.123,15.989,682.731,23.419,29.187,286.393,1.895,6.134,2852.349,800,10,450.656,35.479
27-03-2025 00:13,20.125,29.368,671.269,43.75,26.478,16.953,2.75,6.216,485.746,810,10,348.51,84.266
27-03-2025 00:13,20.127,21.293,410.744,51.841,31.418,150.934,2.818,6.275,1634.75,820,10,383.092,55.583
27-03-2025 00:13,20.128,47.944,407.266,117.721,25.362,118.474,0.723,6.408,579.032,830,10,675.995,70.924
27-03-2025 00:14,20.13,23.804,749.932,31.742,21.068,257.826,0.28,6.474,1921.439,840,10,638.264,37.295
27-03-2025 00:14,20.131,48.976,567.642,86.28,36.475,114.672,4.198,6.61,1060.059,850,10,495.055,98.931
27-03-2025 00:14,20.133,34.683,506.959,68.415,37.248,66.545,3.474,6.707,1418.602,860,10,347.325,99.859
27-03-2025 00:14,20.134,41.624,336.804,123.585,41.326,109.156,4.062,6.822,2147.919,870,10,788.873,52.764
27-03-2025 00:14,20.136,13.421,711.297,18.868,44.408,96.11,0.946,6.86,2111.301,880,10,779.517,17.217
27-03-2025 00:14,20.137,38.824,584.668,66.404,33.983,183.588,0.831,6.968,890.876,890,10,494.138,78.569
27-03-2025 00:15,20.139,12.053,425.222,28.346,34.216,273.126,4.864,7.001,1721.249,900,10,618.588,19.485
27-03-2025 00:15,20.14,37.822,525.939,71.914,29.027,279.097,3.625,7.106,56.424,910,10,466.266,81.118
27-03-2025 00:15,20.142,32.872,394.284,83.372,44.864,245.29,2.008,7.197,1492.851,920,10,408.955,80.381
27-03-2025 00:15,20.144,30.662,397.91,77.058,32.944,256.796,0.131,7.283,536.562,930,10,510.509,60.062
27-03-2025 00:15,20.145,12.041,620.207,19.414,39.396,297.05,4.105,7.316,964.193,940,10,346.48,34.751
27-03-2025 00:15,20.147,37.757,587.055,64.315,21.081,102.261,2.973,7.421,1279.386,950,10,500.019,75.51
27-03-2025 00:16,20.148,23.112,665.178,34.745,31.243,88.093,0.771,7.485,632.151,960,10,699.603,33.036
27-03-2025 00:16,20.15,46.398,392.933,118.082,41.595,221.078,1.086,7.614,497.96,970,10,629.997,73.648
27-03-2025 00:16,20.151,38.041,779.836,48.781,38.772,135.593,3.062,7.72,259.865,980,10,360.519,105.517
27-03-2025 00:16,20.153,45.681,379.517,120.366,35.522,197.978,4.041,7.847,337.597,990,10,471.438,96.897
27-03-2025 00:16,20.154,43.601,347.607,125.431,20.148,262.798,0.118,7.968,1261.895,1000,10,453.067,96.234
27-03-2025 00:16,20.156,32.091,469.256,68.387,34.509,225.752,0.641,8.057,589.129,1010,10,687.316,46.691
27-03-2025 00:17,20.157,14.89,322.015,46.242,36.362,248.071,2.433,8.098,2015.688,1020,10,700.225,21.265
27-03-2025 00:17,20.159,22.813,351.61,64.88,41.089,81.792,3.419,8.162,649.44,1030,10,691.156,33.006
27-03-2025 00:17,20.16,22.822,538.072,42.414,34.501,254.682,3.287,8.225,1864.887,1040,10,376.128,60.675
27-03-2025 00:17,20.162,5.897,600.529,9.82,31.444,21.387,3.159,8.241,2078.757,1050,10,324.752,18.16
27-03-2025 00:17,20.164,40.544,336.56,120.465,32.891,69.394,1.206,8.354,817.094,1060,10,723.613,56.03
27-03-2025 00:17,20.165,30.118,655.473,45.949,22.434,224.878,2.182,8.438,1297.031,1070,10,440.658,68.348
27-03-2025 00:18,20.167,31.77,769.927,41.263,20.507,93.199,0.33,8.526,1979.214,1080,10,392.206,81.002
27-03-2025 00:18,20.168,15.241,770.877,19.771,20.421,257.383,1.177,8.568,1712.019,1090,10,479.019,31.817
27-03-2025 00:18,20.17,25.246,328.152,76.935,21.882,177.628,1.549,8.638,1323.157,1100,10,363.333,69.486
27-03-2025 00:18,20.171,37.644,543.788,69.226,40.667,283.998,4.819,8.743,1013.177,1110,10,696.65,54.036
27-03-2025 00:18,20.173,23.599,564.682,41.792,24.11,269.204,4.341,8.808,2021.763,1120,10,431.18,54.731
27-03-2025 00:18,20.174,49.482,657.677,75.238,42.133,207.576,2.59,8.946,445.013,1130,10,464.448,106.54
27-03-2025 00:19,20.176,30.186,437.457,69.004,40.247,88.15,0.082,9.03,89.652,1140,10,440.705,68.496
27-03-2025 00:19,20.177,26.998,627.719,43.01,26.571,42.211,1.45,9.105,2780.534,1150,10,732.659,36.85
27-03-2025 00:19,20.179,41.06,663.544,61.88,25.156,254.606,1.742,9.219,2825.856,1160,10,761.649,53.909
27-03-2025 00:19,20.181,21.652,613.98,35.265,37.214,216.479,0.792,9.279,519.715,1170,10,681.433,31.775
27-03-2025 00:19,20.182,46.543,327.779,141.995,26.784,43.136,0.337,9.408,2722.878,1180,10,756.849,61.496
27-03-2025 00:19,20.184,16.496,491.097,33.591,44.539,283.164,3.588,9.454,1390.277,1190,10,317.763,51.914
27-03-2025 00:20,20.185,6.032,759.924,7.937,29.376,235.726,4.018,9.471,819.972,1200,10,460.531,13.098
27-03-2025 00:20,20.187,46.337,729.633,63.508,38.88,188.54,1.5,9.599,2310.27,1210,10,436.325,106.199
27-03-2025 00:20,20.188,23.019,544.804,42.251,29.425,153.035,2.811,9.663,2060.691,1220,10,728.48,31.598
27-03-2025 00:20,20.19,31.495,763.579,41.246,36.404,165.921,1.112,9.751,2521.645,1230,10,368.638,85.435
27-03-2025 00:20,20.191,41.367,344.236,120.17,41.323,240.923,3.365,9.866,2878.002,1240,10,745.925,55.457
27-03-2025 00:20,20.193,47.519,512.397,92.738,31.642,200.711,0.092,9.998,2353.705,1250,10,543.819,87.38
27-03-2025 00:21,20.194,22.288,748.873,29.762,40.065,57.357,4.942,10.06,1249.514,1260,10,633.592,35.177
27-03-2025 00:21,20.196,47.798,779.109,61.349,29.263,213.2,3.043,10.192,1619.779,1270,10,573.882,83.289
27-03-2025 00:21,20.198,11.122,565.245,19.677,39.881,131.301,1.533,10.223,2564.131,1280,10,512.795,21.69
27-03-2025 00:21,20.199,33.413,303.971,109.921,41.43,81.589,1.372,10.316,2263.557,1290,10,696.683,47.96
27-03-2025 00:21,20.201,21.912,485.463,45.137,22.78,48.115,3.073,10.377,1010.14,1300,10,499.783,43.844
27-03-2025 00:21,20.202,42.241,401.269,105.268,44.073,208.665,2.859,10.494,2632.305,1310,10,685.275,61.64
27-03-2025 00:22,20.204,8.928,335.52,26.61,28.837,187.526,3.589,10.519,1242.472,1320,10,538.399,16.583
27-03-2025 00:22,20.205,16.37,518.013,31.602,32.74,159.171,2.581,10.565,999.239,1330,10,452.435,36.183
27-03-2025 00:22,20.207,33.567,737.309,45.527,33.893,139.206,0.073,10.658,2573.166,1340,10,689.939,48.653
27-03-2025 00:22,20.208,41.039,486.892,84.288,40.563,156.476,0.982,10.772,2431.717,1350,10,414.921,98.908
27-03-2025 00:22,20.21,22.545,320.971,70.241,39.34,256.849,4.813,10.835,272.979,1360,10,560.746,40.206
27-03-2025 00:22,20.211,31.516,547.769,57.535,40.794,44.799,2.18,10.922,157.195,1370,10,770.083,40.926
27-03-2025 00:23,20.213,47.64,560.905,84.933,20.25,288.219,0.759,11.054,1376.895,1380,10,462.562,102.991
27-03-2025 00:23,20.215,46.009,535.306,85.948,27.179,58.558,1.948,11.182,2569.417,1390,10,323.261,142.326
27-03-2025 00:23,20.216,13.48,409.635,32.907,28.087,85.239,3.796,11.22,1210.202,1400,10,641.295,21.02
27-03-2025 00:23,20.218,14.041,363.226,38.657,43.813,238.119,4.033,11.259,2475.317,1410,10,780.5,17.99
27-03-2025 00:23,20.219,26.115,618.209,42.243,38.513,251.319,4.469,11.331,1310.677,1420,10,463.529,56.339
27-03-2025 00:23,20.221,44.438,723.297,61.438,39.374,25.91,3.979,11.455,2515.295,1430,10,755.044,58.855
27-03-2025 00:24,20.222,36.14,756.7,47.759,43.23,245.679,0.028,11.555,929.587,1440,10,544.414,66.383
27-03-2025 00:24,20.224,49.347,426.794,115.623,25.924,62.263,3.493,11.692,870.471,1450,10,486.303,101.474
27-03-2025 00:24,20.225,41.941,562.424,74.572,28.559,52.285,1.586,11.809,2137.672,1460,10,592.295,70.811
27-03-2025 00:24,20.227,24.946,748.587,33.324,29.2,297.18,2.349,11.878,1067.302,1470,10,580.896,42.943
27-03-2025 00:24,20.228,10.485,660.667,15.87,22.805,46.863,1.091,11.907,2866.395,1480,10,455.066,23.04
27-03-2025 00:24,20.23,15.05,455.336,33.053,29.795,137.761,3.086,11.949,2652.335,1490,10,528.079,28.5
27-03-2025 00:25,20.231,37.505,696.884,53.818,37.845,196.596,3.209,12.053,1113.075,1500,10,679.848,55.167
27-03-2025 00:25,20.233,28.937,399.35,72.46,26.923,142.761,0.57,12.133,1594.864,1510,10,365.393,79.194
27-03-2025 00:25,20.235,6.98,557.373,12.524,26.483,159.425,0.424,12.153,2701.035,1520,10,311.155,22.434
27-03-2025 00:25,20.236,16.734,782.19,21.394,25.04,50.454,2.845,12.199,2756.266,1530,10,660.773,25.325
27-03-2025 00:25,20.238,6.326,378.081,16.731,28.578,148.189,1.036,12.217,1549.478,1540,10,329.374,19.205
