Timestamp,Time-lap,State Of Charge_SoC,Charging Power_kW,Charging Voltage_V,Charging Current_A,Battery Temperature_C,Battery Voltage_BV,Battery Current_IB,Vehicle Speed_kmh,Regenerative Power_kW,Energy Supplied_kWh,Motor RPM,Time Elapsed_s
27-03-2025 01:13,10,20.684,32.765,359.223,91.212,33.548,599.822,54.625,68.207,0.73,33.411,2013.854,4430
27-03-2025 01:14,10,20.685,8.828,524.598,16.828,28.065,748.374,11.796,222.423,4.312,33.435,1455.354,4440
27-03-2025 01:14,10,20.687,14.229,454.359,31.316,42.053,320.555,44.388,159.99,1.446,33.475,534.978,4450
27-03-2025 01:14,10,20.688,48.382,563.358,85.882,39.301,716.306,67.544,235.574,4.539,33.609,1736.232,4460
27-03-2025 01:14,10,20.69,38.703,644.358,60.064,44.415,777.318,49.79,65.441,3.825,33.717,3.258,4470
27-03-2025 01:14,10,20.691,14.497,383.062,37.845,38.904,438.528,33.058,128.16,4.542,33.757,2816.234,4480
27-03-2025 01:14,10,20.693,26.574,574.049,46.292,29.837,446.166,59.56,14.189,3.628,33.831,1771.991,4490
27-03-2025 01:15,10,20.694,8.779,347.641,25.252,30.501,757.613,11.587,106.061,1.592,33.855,1516.41,4500
27-03-2025 01:15,10,20.696,11.128,671.021,16.583,32.877,761.169,14.619,231.704,1.31,33.886,454.689,4510
27-03-2025 01:15,10,20.698,21.26,511.47,41.566,39.387,541.98,39.226,159.463,0.277,33.945,2013.802,4520
27-03-2025 01:15,10,20.699,20.964,613.424,34.176,24.59,312.08,67.176,7.572,4.193,34.004,2745.153,4530
27-03-2025 01:15,10,20.701,17.013,602.208,28.25,33.176,316.298,53.787,226.031,0.225,34.051,588.941,4540
27-03-2025 01:15,10,20.702,48.944,688.939,71.042,38.716,612.735,79.877,188.744,0.95,34.187,234.522,4550
27-03-2025 01:16,10,20.704,16.562,635.012,26.081,33.575,554.002,29.895,282.352,3.745,34.233,1024.903,4560
27-03-2025 01:16,10,20.705,18.906,660.967,28.603,27.966,336.28,56.22,288.742,2.826,34.285,495.039,4570
27-03-2025 01:16,10,20.707,10.915,573.78,19.023,44.524,693.695,15.735,72.083,1.089,34.316,820.036,4580
27-03-2025 01:16,10,20.708,16.705,437.031,38.223,29.473,511.258,32.674,159.651,4.585,34.362,402.398,4590
27-03-2025 01:16,10,20.71,37.045,646.617,57.291,29.332,637.58,58.103,36.754,1.359,34.465,1313.731,4600
27-03-2025 01:16,10,20.711,43.938,566.948,77.499,20.684,733.305,59.918,222.485,0.6,34.587,766.275,4610
27-03-2025 01:17,10,20.713,22.625,616.339,36.709,28.865,426.55,53.042,26.353,0.805,34.65,2801.803,4620
27-03-2025 01:17,10,20.715,21.008,759.733,27.652,24.908,471.351,44.57,67.878,0.054,34.708,1176.319,4630
27-03-2025 01:17,10,20.716,38.167,697.368,54.731,38.449,665.385,57.361,215.259,2.177,34.814,2312.38,4640
27-03-2025 01:17,10,20.718,17.266,423.691,40.752,34.857,530.39,32.554,97.101,0.233,34.862,2899.198,4650
27-03-2025 01:17,10,20.719,41.409,455.507,90.907,29.495,531.927,77.847,121.708,2.592,34.977,76.789,4660
27-03-2025 01:17,10,20.721,35.595,610.888,58.268,24.389,573.937,62.019,283.556,4.877,35.076,740.881,4670
27-03-2025 01:18,10,20.722,49.76,626.3,79.45,38.129,396.037,125.644,180.509,3.986,35.214,865.851,4680
27-03-2025 01:18,10,20.724,35.582,320.749,110.934,31.082,759.732,46.835,0.97,3.211,35.313,2049.469,4690
27-03-2025 01:18,10,20.725,26.474,592.005,44.719,20.459,725.871,36.472,120.39,4.718,35.387,1556.083,4700
27-03-2025 01:18,10,20.727,29.89,708.906,42.164,37.698,548.901,54.454,55.575,0.115,35.47,2228.555,4710
27-03-2025 01:18,10,20.728,27.702,486.266,56.968,36.594,498.268,55.596,118.794,2.924,35.547,2216.59,4720
27-03-2025 01:18,10,20.73,21.815,737.621,29.575,42.711,789.838,27.619,209.084,1.153,35.607,1417.54,4730
27-03-2025 01:19,10,20.731,34.979,559.046,62.569,28.381,510.671,68.497,235.702,1.728,35.704,861.538,4740
27-03-2025 01:19,10,20.733,7.247,307.509,23.568,25.113,624.938,11.597,146.526,1.905,35.725,1451.499,4750
27-03-2025 01:19,10,20.735,26.914,765.411,35.163,31.402,383.689,70.146,132.748,4.631,35.799,762.278,4760
27-03-2025 01:19,10,20.736,40.515,483.94,83.72,28.944,601.469,67.361,187.336,4.359,35.912,2480.903,4770
27-03-2025 01:19,10,20.738,19.433,769.395,25.258,41.657,477.226,40.722,66.327,0.384,35.966,1679.031,4780
27-03-2025 01:19,10,20.739,34.974,758.37,46.117,23.293,692.589,50.497,220.288,2.856,36.063,1989.831,4790
27-03-2025 01:20,10,20.741,13.423,685.707,19.575,39.589,520.418,25.792,269.594,3.724,36.1,1744.042,4800
27-03-2025 01:20,10,20.742,33.858,357.374,94.741,34.988,303.698,111.485,85.295,1.057,36.194,1292.904,4810
27-03-2025 01:20,10,20.744,17.281,369.832,46.725,40.88,340.981,50.679,122.239,0.062,36.242,896.614,4820
27-03-2025 01:20,10,20.745,39.28,763.651,51.437,36.902,490.485,80.083,291.631,3.42,36.351,2913.374,4830
27-03-2025 01:20,10,20.747,33.953,445.202,76.263,31.365,428.765,79.187,294,1.508,36.446,2833.094,4840
27-03-2025 01:20,10,20.748,46.431,684.111,67.871,23.168,657.086,70.663,168.183,2.859,36.575,1876.257,4850
27-03-2025 01:21,10,20.75,11.398,667.707,17.07,43.634,532.331,21.411,232.478,2.898,36.606,1448.888,4860
27-03-2025 01:21,10,20.752,35.062,456.492,76.808,33.939,776.365,45.162,127.048,4.526,36.704,2441.661,4870
27-03-2025 01:21,10,20.753,5.787,315.309,18.352,32.365,303.793,19.048,27.563,3.852,36.72,810.878,4880
27-03-2025 01:21,10,20.755,18.882,486.81,38.788,43.796,767.423,24.605,59.241,1.53,36.772,595.695,4890
27-03-2025 01:21,10,20.756,13.354,323.04,41.34,26.837,579.367,23.05,117.778,4.643,36.809,1873.457,4900
27-03-2025 01:21,10,20.758,48.939,598.174,81.814,22.476,504.085,97.084,77.491,2.918,36.945,1039.326,4910
27-03-2025 01:22,10,20.759,45.769,532.017,86.029,36.154,499.446,91.639,257.789,1.031,37.072,2441.944,4920
27-03-2025 01:22,10,20.761,25.88,368.04,70.319,40.168,614.608,42.109,152.584,1.975,37.144,2375.47,4930
27-03-2025 01:22,10,20.762,12.132,633.763,19.143,25.238,735.134,16.503,291.421,1.132,37.178,307.673,4940
27-03-2025 01:22,10,20.764,26.013,489.698,53.121,28.784,755.216,34.445,290.184,1.985,37.25,1377.89,4950
27-03-2025 01:22,10,20.765,25.397,418.502,60.685,40.251,586.299,43.317,297.848,4.659,37.321,1601.254,4960
27-03-2025 01:22,10,20.767,23.849,365.107,65.32,35.707,532.809,44.761,283.709,2.409,37.387,1853.419,4970
27-03-2025 01:23,10,20.769,35.139,709.85,49.502,37.89,383.345,91.665,150.593,2.763,37.485,2764.867,4980
27-03-2025 01:23,10,20.77,47.689,469.644,101.542,25.055,610.079,78.168,94.58,2.396,37.617,1428.566,4990
27-03-2025 01:23,10,20.772,25.569,395.569,64.639,31.184,684.368,37.362,130.561,3.722,37.688,483.559,5000
27-03-2025 01:23,10,20.773,44.044,726.433,60.63,41.311,769.595,57.23,25.789,0.334,37.811,2741.964,5010
27-03-2025 01:23,10,20.775,33.806,565.951,59.733,24.317,362.779,93.187,4.915,4.022,37.904,1641.88,5020
27-03-2025 01:23,10,20.776,14.183,484.287,29.287,44.358,617.586,22.966,278.936,0.519,37.944,1398.327,5030
27-03-2025 01:24,10,20.778,19.347,408.179,47.399,37.042,599.213,32.288,41.107,2.231,37.998,1975.466,5040
27-03-2025 01:24,10,20.779,42.993,724.039,59.379,44.661,396.009,108.565,61.151,2.889,38.117,1389.939,5050
27-03-2025 01:24,10,20.781,14.494,365.775,39.627,29.341,757.814,19.127,89.924,2.364,38.157,1164.864,5060
27-03-2025 01:24,10,20.782,7.54,617.228,12.216,37.022,532.06,14.172,89.236,1.592,38.178,613.621,5070
27-03-2025 01:24,10,20.784,24.687,488.66,50.52,37.384,564.793,43.71,157.689,3.671,38.247,2494.4,5080
27-03-2025 01:24,10,20.786,47.405,700.625,67.66,25.014,561.946,84.358,239.244,1.823,38.378,624.689,5090
27-03-2025 01:25,10,20.787,5.959,315.978,18.859,36.634,643.79,9.256,193.169,1.435,38.395,228.597,5100
27-03-2025 01:25,10,20.789,32.064,427.702,74.968,26.82,365.806,87.653,227.07,1.316,38.484,2172.49,5110
27-03-2025 01:25,10,20.79,31.632,365.839,86.464,42.51,302.328,104.627,9.338,2.758,38.572,2947.322,5120
27-03-2025 01:25,10,20.792,41.047,315.94,129.919,24.74,697.024,58.888,63.932,0.049,38.686,2126.755,5130
27-03-2025 01:25,10,20.793,10.401,549.336,18.934,29.247,717.765,14.491,242.627,4.144,38.715,951.724,5140
27-03-2025 01:25,10,20.795,45.302,476.725,95.027,20.391,415.744,108.966,109.455,3.072,38.841,1409.015,5150
27-03-2025 01:26,10,20.796,25.926,590.4,43.912,40.007,555.033,46.71,199.502,1.744,38.913,2338.427,5160
27-03-2025 01:26,10,20.798,48.035,318.575,150.782,35.568,528.985,90.806,152,2.925,39.046,1011.125,5170
27-03-2025 01:26,10,20.799,36.029,562.107,64.096,34.543,596.847,60.366,249.117,2.066,39.146,1657.066,5180
27-03-2025 01:26,10,20.801,43.398,716.652,60.557,24.366,329.747,131.61,188.146,0.364,39.267,350.065,5190
27-03-2025 01:26,10,20.802,7.676,741.716,10.349,43.224,322.889,23.773,103.112,4.828,39.288,695.122,5200
27-03-2025 01:26,10,20.804,17.985,311.343,57.766,25.513,359.316,50.054,171.071,4.96,39.338,1149.567,5210
27-03-2025 01:27,10,20.806,17.689,496.505,35.627,36.744,428.504,41.281,278.074,2.89,39.387,2180.932,5220
27-03-2025 01:27,10,20.807,16.123,464.467,34.713,27.338,413.705,38.973,8.438,3.681,39.432,2102.19,5230
27-03-2025 01:27,10,20.809,29.663,538.317,55.103,32.249,765.749,38.737,105.267,3.557,39.514,915.922,5240
27-03-2025 01:27,10,20.81,12.652,319.943,39.545,34.531,351.987,35.945,265.854,0.047,39.55,192.376,5250
27-03-2025 01:27,10,20.812,39.154,445.178,87.952,36.246,470.07,83.295,230.527,3.54,39.658,293.631,5260
27-03-2025 01:27,10,20.813,6.485,324.678,19.973,31.508,757.562,8.56,284.414,4.665,39.676,2693.995,5270
27-03-2025 01:28,10,20.815,41.105,437.97,93.855,40.125,401.752,102.315,174.306,3,39.791,448.083,5280
27-03-2025 01:28,10,20.816,25.481,318.042,80.119,23.398,381.382,66.812,178.857,4.122,39.861,2980.539,5290
27-03-2025 01:28,10,20.818,25.541,621.55,41.093,31.951,433.609,58.904,97.064,2.512,39.932,2370.617,5300
27-03-2025 01:28,10,20.819,20.039,584.907,34.261,37.886,525.679,38.121,232.796,3.342,39.988,152.67,5310
27-03-2025 01:28,10,20.821,12.066,585.817,20.596,29.404,585.951,20.592,136.093,2.627,40.021,2180.877,5320
27-03-2025 01:28,10,20.823,47.625,723.149,65.858,20.532,721.444,66.014,176.485,0.602,40.154,293.48,5330
27-03-2025 01:29,10,20.824,27.645,637.789,43.345,43.287,775.36,35.655,146.73,1.852,40.231,146.113,5340
27-03-2025 01:29,10,20.826,39.42,634.915,62.087,32.277,398.56,98.906,225.619,2.745,40.34,168.685,5350
27-03-2025 01:29,10,20.827,21.258,376.567,56.451,24.459,601.649,35.332,223.786,2.322,40.399,574.618,5360
27-03-2025 01:29,10,20.829,25.781,544.351,47.36,40.097,490.975,52.509,213.026,3.863,40.471,2540.298,5370
27-03-2025 01:29,10,20.83,44.205,367.874,120.163,36.465,358.594,123.273,100.916,2.253,40.593,1679.912,5380
27-03-2025 01:29,10,20.832,6.656,525.602,12.664,28.486,397.106,16.762,196.579,1.473,40.612,1026.156,5390
27-03-2025 01:30,10,20.833,26.985,366.419,73.646,33.01,521.868,51.709,247.517,3.837,40.687,758.234,5400
27-03-2025 01:30,10,20.835,6.839,741.511,9.223,21.458,635.098,10.768,244.884,1.841,40.706,404.911,5410
27-03-2025 01:30,10,20.836,31.664,723.736,43.751,20.675,407.983,77.611,110.144,1.185,40.794,159.503,5420
27-03-2025 01:30,10,20.838,24.69,519.126,47.562,27.158,554.308,44.543,204.801,2.799,40.862,1296.476,5430
27-03-2025 01:30,10,20.84,6.135,505.73,12.13,36.914,786.012,7.805,6.175,4.159,40.879,561.219,5440
27-03-2025 01:30,10,20.841,27.228,720.298,37.801,25.088,402.548,67.639,243.016,0.134,40.955,732.499,5450
27-03-2025 01:31,10,20.843,8.644,318.909,27.104,22.431,751.35,11.504,232.285,4.846,40.979,201.358,5460
27-03-2025 01:31,10,20.844,22.569,358.583,62.94,41.553,565.797,39.889,133.998,3.103,41.042,931.189,5470
27-03-2025 01:31,10,20.846,38.619,308.374,125.236,42.284,582.9,66.254,197.722,1.266,41.149,955.23,5480
27-03-2025 01:31,10,20.847,20.805,746.997,27.852,31.883,539.461,38.567,189.111,3.207,41.207,1170.94,5490
27-03-2025 01:31,10,20.849,35.372,704.472,50.21,20.113,404.18,87.514,87.999,3.35,41.305,2949.554,5500
27-03-2025 01:31,10,20.85,20.298,774.287,26.215,33.931,342.77,59.218,160.891,1.019,41.362,658.276,5510
27-03-2025 01:32,10,20.852,30.469,656.322,46.425,21.825,533.318,57.132,165.785,2.197,41.446,925.965,5520
27-03-2025 01:32,10,20.853,12.632,398.668,31.684,30.268,752.657,16.783,193.386,3.467,41.481,2043.919,5530
27-03-2025 01:32,10,20.855,49.339,522.169,94.489,26.82,601.337,82.049,53.371,1.92,41.618,1278.639,5540
27-03-2025 01:32,10,20.856,47.915,369.457,129.691,30.036,627.199,76.396,47.179,4.374,41.751,710.372,5550
27-03-2025 01:32,10,20.858,36.182,752.878,48.058,29.73,360.047,100.491,210.945,4.954,41.852,722.465,5560
27-03-2025 01:32,10,20.86,40.998,457.155,89.68,21.048,504.125,81.325,220.64,4.876,41.966,553.021,5570
27-03-2025 01:33,10,20.861,36.972,481.284,76.819,27.049,614.258,60.189,229.111,1.077,42.068,852.648,5580
27-03-2025 01:33,10,20.863,39.812,648.131,61.426,29.83,587.289,67.79,59.43,2.448,42.179,1146.509,5590
27-03-2025 01:33,10,20.864,44.259,340.273,130.07,39.402,604.726,73.189,32.371,2.685,42.302,1542.932,5600
27-03-2025 01:33,10,20.866,48.754,705.915,69.065,43.697,737.75,66.085,289.855,4.552,42.437,1307.189,5610
27-03-2025 01:33,10,20.867,32.556,434.082,74.999,43.184,797.418,40.826,156.023,3.208,42.528,2816.885,5620
27-03-2025 01:33,10,20.869,17.999,483.632,37.216,26.482,588.946,30.561,255.252,0.718,42.578,734.328,5630
27-03-2025 01:34,10,20.87,12.001,672.64,17.842,41.973,583.109,20.581,104.218,1.136,42.611,2513.938,5640
27-03-2025 01:34,10,20.872,21.942,739.721,29.663,34.442,737.714,29.744,134.357,2.305,42.672,809.738,5650
27-03-2025 01:34,10,20.873,7.487,326.924,22.903,44.12,411.482,18.196,289.004,2.596,42.693,919.763,5660
27-03-2025 01:34,10,20.875,12.665,613.224,20.653,23.584,589.854,21.471,251.552,2.114,42.728,2025.854,5670
27-03-2025 01:34,10,20.877,12.59,563.948,22.324,21.86,654.82,19.226,293.056,1.451,42.763,1403.255,5680
27-03-2025 01:34,10,20.878,8.931,333.746,26.759,34.231,790.997,11.291,62.151,3.317,42.788,3.2,5690
27-03-2025 01:35,10,20.88,9.324,598.205,15.586,41.169,520.494,17.913,142.433,2.671,42.814,2368.416,5700
27-03-2025 01:35,10,20.881,8.319,707.996,11.75,32.68,438.827,18.958,255.565,2.297,42.837,1888.634,5710
27-03-2025 01:35,10,20.883,30.571,364.195,83.942,36.151,441.022,69.32,211.506,3.35,42.922,1054.765,5720
27-03-2025 01:35,10,20.884,17.65,409.987,43.05,38.816,669.179,26.375,4.204,4.232,42.971,116.4,5730
27-03-2025 01:35,10,20.886,23.509,696.044,33.775,29.058,341.642,68.811,41.549,1.939,43.036,2173.963,5740
27-03-2025 01:35,10,20.887,35.302,392.986,89.831,33.259,452.208,78.066,219.676,0.611,43.134,2067.078,5750
27-03-2025 01:36,10,20.889,15.72,705.684,22.276,42.143,343.328,45.787,251.386,3.835,43.178,741.884,5760
27-03-2025 01:36,10,20.89,35.615,398.574,89.356,38.355,522.793,68.124,210.958,2.281,43.277,2597.697,5770
27-03-2025 01:36,10,20.892,14.623,370.422,39.476,29.52,333.884,43.796,77.323,1.507,43.317,1286.308,5780
27-03-2025 01:36,10,20.894,46.658,649.481,71.84,37.668,342.571,136.201,101.27,2.301,43.447,410.461,5790
27-03-2025 01:36,10,20.895,30.613,790.77,38.713,39.005,339.232,90.241,148.986,1.846,43.532,541.549,5800
27-03-2025 01:36,10,20.897,13.657,680.708,20.063,24.018,342.35,39.893,218.361,2.542,43.57,2212.843,5810
27-03-2025 01:37,10,20.898,21.402,724.111,29.556,42.559,763.944,28.015,255.279,4.604,43.629,1872.12,5820
27-03-2025 01:37,10,20.9,16.519,328.111,50.345,36.38,351.604,46.981,20.015,4.173,43.675,2334.628,5830
27-03-2025 01:37,10,20.901,38.852,403.049,96.396,43.398,660.836,58.793,87.655,3.525,43.783,1004.187,5840
27-03-2025 01:37,10,20.903,30.048,742.271,40.481,27.522,405.841,74.039,66.018,0.439,43.867,67.697,5850
27-03-2025 01:37,10,20.904,26.588,693.999,38.312,31.664,768.96,34.577,166.277,1.145,43.941,1366.597,5860
27-03-2025 01:37,10,20.906,25.093,527.253,47.591,34.196,308.843,81.247,22.297,2.406,44.01,2129.064,5870
27-03-2025 01:38,10,20.907,31.098,741.354,41.947,24.658,457.186,68.02,67.517,4.89,44.097,1958.978,5880
27-03-2025 01:38,10,20.909,5.025,407.113,12.344,42.415,747.197,6.725,125.802,2.783,44.111,185.31,5890
27-03-2025 01:38,10,20.911,35.494,407.729,87.053,39.233,696.921,50.93,112.718,4.959,44.209,1076.999,5900
27-03-2025 01:38,10,20.912,11.793,741.228,15.91,31.047,455.163,25.909,97.123,1.851,44.242,1136.273,5910
27-03-2025 01:38,10,20.914,36.955,417.054,88.611,21.765,508.701,72.646,159.328,4.755,44.345,402.913,5920
27-03-2025 01:38,10,20.915,34.642,620.883,55.795,20.468,729.079,47.515,288.691,4.912,44.441,54.466,5930
27-03-2025 01:39,10,20.917,20.5,790.053,25.947,43.764,328.431,62.417,121.66,2.335,44.498,1403.217,5940
27-03-2025 01:39,10,20.918,12.389,450.805,27.482,27.211,339.989,36.44,102.691,4.949,44.532,2848.369,5950
27-03-2025 01:39,10,20.92,37.936,747.166,50.773,24.33,717.421,52.879,96.264,0.15,44.638,1535.741,5960
27-03-2025 01:39,10,20.921,29.726,568.507,52.289,31.332,727.191,40.878,50.011,4.627,44.72,1080.409,5970
27-03-2025 01:39,10,20.923,48.246,665.344,72.512,29.879,555.105,86.913,292.325,0.656,44.854,1068.373,5980
27-03-2025 01:39,10,20.924,8.462,459.313,18.422,43.422,620.619,13.634,28.991,0.53,44.878,330.26,5990
27-03-2025 01:40,10,20.926,30.903,726.263,42.551,31.075,301.123,102.626,128.298,2.089,44.964,408.463,6000
27-03-2025 01:40,10,20.927,24.608,659.125,37.334,26.512,523.455,47.011,54.124,4.991,45.032,917.163,6010
27-03-2025 01:40,10,20.929,10.241,433.841,23.605,43.031,583.066,17.564,212.82,4.732,45.06,350.317,6020
27-03-2025 01:40,10,20.931,16.086,588.127,27.351,29.48,416.026,38.665,171.222,0.234,45.105,2318.547,6030
27-03-2025 01:40,10,20.932,15.595,315.058,49.498,22.323,636.366,24.506,262.81,0.835,45.148,805.983,6040
27-03-2025 01:40,10,20.934,31.33,430.152,72.835,44.87,641.215,48.861,86.929,1.093,45.235,1308.474,6050
27-03-2025 01:41,10,20.935,34.071,638.215,53.385,29.645,651.315,52.311,91.627,2.423,45.33,2219.157,6060
27-03-2025 01:41,10,20.937,28.404,634.17,44.79,35.384,638.976,44.453,44.669,1.725,45.409,2924.118,6070
27-03-2025 01:41,10,20.938,35.971,765.676,46.979,24.153,681.872,52.753,124.106,3.708,45.509,1588.623,6080
27-03-2025 01:41,10,20.94,32.543,515.608,63.116,22.545,665.087,48.93,131.102,0.964,45.599,1947.008,6090
27-03-2025 01:41,10,20.941,38.117,798.353,47.744,29.486,595.891,63.966,19.644,2.178,45.705,2808.836,6100
27-03-2025 01:41,10,20.943,11.24,627.059,17.924,26.533,629.74,17.848,243.979,2.037,45.736,154.459,6110
27-03-2025 01:42,10,20.944,6.826,505.588,13.5,34.894,583.296,11.702,1.039,1.421,45.755,1091.335,6120
27-03-2025 01:42,10,20.946,28.696,710.411,40.394,22.629,373.007,76.932,26.803,4.981,45.835,2846.148,6130
27-03-2025 01:42,10,20.948,18.823,797.323,23.608,20.098,530.875,35.457,178.775,2.59,45.887,1875.352,6140
27-03-2025 01:42,10,20.949,12.937,628.264,20.592,44.654,343.757,37.635,164.03,3.734,45.923,2623.015,6150
27-03-2025 01:42,10,20.951,14.837,358.233,41.418,35.925,601.106,24.683,54.271,2.325,45.964,2262.77,6160
27-03-2025 01:42,10,20.952,30.906,437.959,70.569,40.392,385.751,80.12,203.028,2.341,46.05,19.305,6170
27-03-2025 01:43,10,20.954,32.355,784.179,41.26,28.824,702.897,46.031,31.288,2.651,46.14,37.427,6180
27-03-2025 01:43,10,20.955,13.919,451.57,30.823,29.892,397.298,35.033,289.807,4.695,46.179,1721.803,6190
27-03-2025 01:43,10,20.957,25.703,789.31,32.564,41.663,733.705,35.032,78.431,4.67,46.25,664.858,6200
27-03-2025 01:43,10,20.958,45.305,488.202,92.8,40.267,734.283,61.7,177.442,4.865,46.376,29.699,6210
27-03-2025 01:43,10,20.96,13.043,723.257,18.033,23.689,499.021,26.137,187.958,2.572,46.412,1070.576,6220
27-03-2025 01:43,10,20.961,31.595,302.888,104.312,24.423,513.881,61.483,10.462,3.764,46.5,635.282,6230
27-03-2025 01:44,10,20.963,8.144,588.553,13.837,23.612,377.442,21.576,200.142,0.417,46.523,1973.908,6240
27-03-2025 01:44,10,20.965,18.897,672.557,28.098,23.609,420.197,44.973,46.634,2.095,46.575,1790.846,6250
27-03-2025 01:44,10,20.966,40.634,580.423,70.007,39.342,754.401,53.862,64.248,0.663,46.688,2040.671,6260
27-03-2025 01:44,10,20.968,5.192,353.572,14.685,27.579,658.169,7.889,188.298,3.588,46.703,645.462,6270
27-03-2025 01:44,10,20.969,10.034,596.897,16.811,31.723,375.595,26.716,10.872,0.028,46.73,2816.26,6280
27-03-2025 01:44,10,20.971,33.364,798.591,41.778,37.923,486.43,68.589,21.679,0.104,46.823,1187.992,6290
27-03-2025 01:45,10,20.972,13.87,300.02,46.231,33.689,312.706,44.355,287.215,0.44,46.862,2071.445,6300
27-03-2025 01:45,10,20.974,47.194,404.863,116.568,41.6,474.041,99.557,171.136,2.589,46.993,1339.499,6310
27-03-2025 01:45,10,20.975,11.116,789.234,14.085,32.806,405.337,27.425,185.089,2.264,47.024,2027.326,6320
27-03-2025 01:45,10,20.977,49.579,772.446,64.184,41.121,548.78,90.344,175.686,4.92,47.161,48.985,6330
27-03-2025 01:45,10,20.978,28.855,564.209,51.143,33.851,695.427,41.493,182.554,2.336,47.241,78.308,6340
27-03-2025 01:45,10,20.98,14.041,347.276,40.432,29.161,786.398,17.855,89.475,4.822,47.28,792.349,6350
27-03-2025 01:46,10,20.982,49.29,530.471,92.918,41.854,430.801,114.416,285.921,4.046,47.417,125.94,6360
27-03-2025 01:46,10,20.983,40.847,495.072,82.506,26.07,606.773,67.318,25.331,0.212,47.531,1585.224,6370
27-03-2025 01:46,10,20.985,36.169,613.009,59.003,33.78,437.627,82.648,56.433,0.845,47.631,494.722,6380
27-03-2025 01:46,10,20.986,40.337,627.988,64.231,29.104,556.209,72.521,112.054,2.349,47.743,2477.248,6390
27-03-2025 01:46,10,20.988,30.272,335.981,90.1,35.907,350.255,86.428,252.665,4.746,47.827,1328.641,6400
27-03-2025 01:46,10,20.989,23.632,318.238,74.26,33.586,326.243,72.438,265.792,1.972,47.893,1920.346,6410
27-03-2025 01:47,10,20.991,49.005,771.702,63.502,37.082,391.583,125.146,98.15,4.528,48.029,2668.312,6420
27-03-2025 01:47,10,20.992,11.304,561.908,20.117,28.983,588.557,19.206,176.539,1.089,48.061,1002.389,6430
27-03-2025 01:47,10,20.994,9.878,458.429,21.548,41.294,713.135,13.852,267.842,1.616,48.088,2810.184,6440
27-03-2025 01:47,10,20.995,45.741,715.438,63.934,26.266,501.326,91.239,79.786,0.041,48.215,2606.652,6450
27-03-2025 01:47,10,20.997,19.745,458.584,43.057,22.267,723.976,27.273,112.097,1.382,48.27,857.711,6460
27-03-2025 01:47,10,20.998,16.638,452.252,36.789,22.295,568.146,29.284,74.723,1.014,48.316,638.074,6470
27-03-2025 01:48,10,21,35.295,743.176,47.492,34.452,628.952,56.117,245.897,0.866,48.414,2009.597,6480
27-03-2025 01:48,10,21.002,6.019,468.237,12.854,26.158,650.351,9.255,170.158,4.456,48.431,992.481,6490
27-03-2025 01:48,10,21.003,43.172,714.8,60.398,27.237,382.8,112.78,291.382,4.802,48.551,1136.339,6500
27-03-2025 01:48,10,21.005,47.744,442.805,107.821,29.278,306.569,155.736,25.553,4.156,48.683,848.305,6510
27-03-2025 01:48,10,21.006,13.591,793.487,17.128,38.422,722.365,18.814,217.052,2.755,48.721,2387.113,6520
27-03-2025 01:48,10,21.008,48.082,501.009,95.97,29.932,714.339,67.31,262.176,1.179,48.855,221.233,6530
27-03-2025 01:49,10,21.009,20.459,628.803,32.537,30.081,794.134,25.763,32.554,0.551,48.912,2819.186,6540
27-03-2025 01:49,10,21.011,12.335,320.955,38.433,33.589,339.661,36.316,125.594,3.177,48.946,2038.312,6550
27-03-2025 01:49,10,21.012,41.942,796.198,52.677,43.874,581.688,72.103,17.135,3.545,49.062,129.923,6560
27-03-2025 01:49,10,21.014,31.314,729.305,42.937,29.263,541.937,57.782,192.565,1.711,49.149,1075.243,6570
27-03-2025 01:49,10,21.015,36.138,777.457,46.482,28.812,377.777,95.659,77.701,3.098,49.25,2745.104,6580
27-03-2025 01:49,10,21.017,28.156,371.369,75.816,41.211,639.537,44.025,169.45,0.883,49.328,2831.508,6590
27-03-2025 01:50,10,21.019,20.864,566.941,36.801,30.668,716.921,29.102,45.137,0.732,49.386,1929.905,6600
27-03-2025 01:50,10,21.02,35.83,351.34,101.981,24.475,564.01,63.527,200.086,2.303,49.485,1176.325,6610
27-03-2025 01:50,10,21.022,15.598,751.607,20.753,21.137,389.736,40.022,19.477,1.052,49.529,479.278,6620
27-03-2025 01:50,10,21.023,17.321,309.479,55.969,41.28,491.097,35.27,198.784,4.707,49.577,2829.495,6630
27-03-2025 01:50,10,21.025,45.203,611.074,73.972,39.618,717.068,63.038,93.347,0.076,49.702,1142.121,6640
27-03-2025 01:50,10,21.026,49.017,404.452,121.193,36.04,537.006,91.278,16.186,4.836,49.839,27.436,6650
27-03-2025 01:51,10,21.028,26.352,343.531,76.708,28.278,490.33,53.742,199.469,4.082,49.912,1385.647,6660
27-03-2025 01:51,10,21.029,19.409,670.2,28.96,31.05,650.978,29.816,298.513,2.573,49.966,848.516,6670
27-03-2025 01:51,10,21.031,21.172,540.851,39.146,24.564,310.141,68.266,255.501,2.567,50.025,2828.73,6680
27-03-2025 01:51,10,21.032,30.932,794.946,38.911,34.856,693.377,44.61,6.923,4.139,50.11,99.941,6690
27-03-2025 01:51,10,21.034,24.162,569.117,42.456,26.961,724.253,33.362,162.336,0.906,50.178,426.587,6700
